code,pubDate,statDate,roeAvg,npMargin,gpMargin,netProfit,epsTTM,MBRevenue,totalShare,liqaShare,code,pubDate,statDate,NRTurnRatio,NRTurnDays,INVTurnRatio,INVTurnDays,CATurnRatio,AssetTurnRatio,code,pubDate,statDate,YOYEquity,YOYAsset,YOYNI,YOYEPSBasic,YOYPNI,code,pubDate,statDate,currentRatio,quickRatio,cashRatio,YOYLiability,liabilityToAsset,assetToEquity,code,pubDate,statDate,CAToAsset,NCAToAsset,tangibleAssetToAsset,ebitToInterest,CFOToOR,CFOToNP,CFOToGr,code,pubDate,statDate,dupontROE,dupontAssetStoEquity,dupontAssetTurn,dupontPnitoni,dupontNitogr,dupontTaxBurden,dupontIntburden,dupontEbittogr
sz000002,2018-04-26,2018-03-31,0.006657,0.057728,0.341720,1779485774.480000,2.559189,,11039152001.00,9715170043.00,sz000002,2018-04-26,2018-03-31,21.192097,4.246866,0.033044,2723.655309,0.029585,0.025800,sz000002,2018-04-26,2018-03-31,0.194907,0.380615,0.604339,0.285714,0.286832,sz000002,2018-04-26,2018-03-31,1.210410,0.495171,0.107591,0.419665,0.840445,6.267437,sz000002,2018-04-26,2018-03-31,0.870984,0.129016,0.098846,3.883826,-0.900344,-15.596446,-0.900344,sz000002,2018-04-26,2018-03-31,0.006657,8.887924,0.025800,0.502886,0.057728,0.593300,0.742522,0.131039
sz000002,2019-04-30,2019-03-31,0.007153,0.066273,0.350440,3205934375.290000,3.079802,,11039152001.00,9715170043.00,sz000002,2019-04-30,2019-03-31,28.207220,3.190672,0.041105,2189.519683,0.037387,0.031415,sz000002,2019-04-30,2019-03-31,0.156891,0.267019,0.801607,0.259259,0.252267,sz000002,2019-04-30,2019-03-31,1.159367,0.461109,0.129434,0.278008,0.847734,6.567468,sz000002,2019-04-30,2019-03-31,0.833391,0.166609,0.082841,4.188125,-0.552203,-8.332237,-0.552203,sz000002,2019-04-30,2019-03-31,0.007153,9.829533,0.031415,0.349548,0.066273,0.545998,0.761230,0.159452
sz000002,2020-04-28,2020-03-31,0.006633,0.050870,0.312754,2430274852.900000,3.450746,,11302143001.00,9715170043.00,sz000002,2020-04-28,2020-03-31,20.308773,4.431582,0.036424,2470.880005,0.033076,0.027538,sz000002,2020-04-28,2020-03-31,0.197475,0.121604,-0.241945,0.088235,0.114876,sz000002,2020-04-28,2020-03-31,1.145731,0.429922,0.136932,0.114608,0.842446,6.347042,sz000002,2020-04-28,2020-03-31,0.833311,0.166689,0.086991,2.898321,-0.061829,-1.215444,-0.061829,sz000002,2020-04-28,2020-03-31,0.006633,9.210296,0.027538,0.514081,0.050870,0.506763,0.732180,0.137100
sz000002,2021-04-23,2021-03-31,0.005741,0.040265,0.204104,2507050675.820000,3.577159,,11617732201.00,9717553265.00,sz000002,2021-04-23,2021-03-31,19.556969,4.601940,0.048997,1836.864962,0.039764,0.032970,sz000002,2021-04-23,2021-03-31,0.196348,0.096601,0.031591,0.006335,0.034359,sz000002,2021-04-23,2021-03-31,1.176263,0.418412,0.145962,0.059184,0.813701,5.367723,sz000002,2021-04-23,2021-03-31,0.830423,0.169577,0.094882,3.356904,0.271094,6.732786,0.271094,sz000002,2021-04-23,2021-03-31,0.005741,8.389341,0.032970,0.515461,0.040265,0.610274,0.770307,0.085652
sz000002,2022-04-29,2022-03-31,0.006045,0.044473,0.188748,2786996479.750000,1.949247,,11625383375.00,9717553265.00,sz000002,2022-04-29,2022-03-31,11.689101,7.699480,0.047249,1904.806463,0.039057,0.032253,sz000002,2022-04-29,2022-03-31,0.049457,0.020708,0.111663,0.105216,0.105788,sz000002,2022-04-29,2022-03-31,1.233790,0.408330,0.108759,0.001051,0.798030,4.951236,sz000002,2022-04-29,2022-03-31,0.826127,0.173873,0.090919,3.721508,-0.211581,-4.757519,-0.211581,sz000002,2022-04-29,2022-03-31,0.006045,8.218727,0.032253,0.512736,0.044473,0.682896,0.794000,0.082020
sz000002,2014-08-18,2014-06-30,0.062545,0.134088,0.309153,5492479926.520000,1.395501,40784550002.120000,11015027119.00,9671913090.00,sz000002,2014-08-18,2014-06-30,15.488842,11.621269,0.084121,2139.769375,0.090644,0.083512,sz000002,2014-08-18,2014-06-30,0.153709,0.160864,0.029346,0.073171,0.055513,sz000002,2014-08-18,2014-06-30,1.373589,0.357208,0.127504,0.150731,0.789308,4.746262,sz000002,2014-08-18,2014-06-30,0.920228,0.079772,0.144040,20.378707,0.083802,0.624979,0.083802,sz000002,2014-08-18,2014-06-30,0.062545,6.378926,0.083512,0.875604,0.134088,0.771148,0.950929,0.182853
sz000002,2015-08-17,2015-06-30,0.055248,0.135069,0.304495,6789481869.250000,1.428531,49526128156.710000,11048058100.00,9717715633.00,sz000002,2015-08-17,2015-06-30,26.513396,6.789021,0.107444,1675.292106,0.105293,0.096173,sz000002,2015-08-17,2015-06-30,0.135056,0.070078,0.236141,0.000000,0.007702,sz000002,2015-08-17,2015-06-30,1.292964,0.414138,0.117721,0.058283,0.780608,4.558050,sz000002,2015-08-17,2015-06-30,0.912567,0.087433,0.151358,75.747554,-0.135444,-1.002780,-0.135444,sz000002,2015-08-17,2015-06-30,0.055248,5.958520,0.096173,0.713792,0.135069,0.773553,0.986798,0.176944
sz000002,2016-08-22,2016-06-30,0.054151,0.094854,0.263089,7094630598.390000,1.687126,74249387918.300000,11039152001.00,9708107759.00,sz000002,2016-08-22,2016-06-30,31.340721,5.743327,0.138548,1299.184726,0.126566,0.113018,sz000002,2016-08-22,2016-06-30,0.116738,0.326610,0.044944,0.090909,0.104210,sz000002,2016-08-22,2016-06-30,1.245219,0.406726,0.140954,0.369795,0.806019,5.155141,sz000002,2016-08-22,2016-06-30,0.891325,0.108675,0.125457,38.345861,0.344904,3.636160,0.344904,sz000002,2016-08-22,2016-06-30,0.054151,6.696892,0.113018,0.754276,0.094854,0.710860,0.973922,0.137008
sz000002,2017-08-25,2017-06-30,0.064601,0.144004,0.326533,10052989450.350000,2.081140,68522200526.240000,11039152001.00,9709165105.00,sz000002,2017-08-25,2017-06-30,37.033886,4.860413,0.097576,1844.717422,0.091045,0.079333,sz000002,2017-08-25,2017-06-30,0.155754,0.304587,0.416986,0.375000,0.364661,sz000002,2017-08-25,2017-06-30,1.201311,0.467275,0.159088,0.337858,0.826575,5.766188,sz000002,2017-08-25,2017-06-30,0.874061,0.125939,0.109503,19.011291,0.312993,2.173499,0.312993,sz000002,2017-08-25,2017-06-30,0.064601,7.784403,0.079333,0.726423,0.144004,0.727060,0.947400,0.209060
sz000002,2018-08-21,2018-06-30,0.068198,0.127602,0.344372,13522600620.310000,2.706081,104793811424.740000,11039152001.00,9715170043.00,sz000002,2018-08-21,2018-06-30,73.966651,2.433529,0.112362,1601.959408,0.098018,0.084425,sz000002,2018-08-21,2018-06-30,0.197544,0.447542,0.345132,0.257576,0.249362,sz000002,2018-08-21,2018-06-30,1.180487,0.521951,0.164778,0.483343,0.847018,6.536712,sz000002,2018-08-21,2018-06-30,0.851050,0.148950,0.085040,15.782536,-0.040152,-0.314665,-0.040152,sz000002,2018-08-21,2018-06-30,0.068198,9.382674,0.084425,0.674703,0.127602,0.687549,0.936639,0.198145
sz000002,2019-08-21,2019-06-30,0.074763,0.138427,0.362453,19285677369.240000,3.228650,138272824148.060000,11302143001.00,9715170043.00,sz000002,2019-08-21,2019-06-30,80.222971,2.243746,0.115298,1561.178403,0.107368,0.089721,sz000002,2019-08-21,2019-06-30,0.193671,0.172401,0.426181,0.277108,0.297905,sz000002,2019-08-21,2019-06-30,1.119119,0.438709,0.123839,0.180119,0.852594,6.783988,sz000002,2019-08-21,2019-06-30,0.824401,0.175599,0.082563,9.590323,0.063545,0.459051,0.063545,sz000002,2019-08-21,2019-06-30,0.074763,9.803731,0.089721,0.614018,0.138427,0.695581,0.895728,0.222176
sz000002,2020-08-28,2020-06-30,0.065198,0.127293,0.318089,18629194388.090000,3.403233,144838437824.330000,11617732201.00,9714314935.00,sz000002,2020-08-28,2020-06-30,62.132634,2.897028,0.109120,1649.558564,0.099268,0.082774,sz000002,2020-08-28,2020-06-30,0.214889,0.145289,-0.034040,0.047170,0.056222,sz000002,2020-08-28,2020-06-30,1.147161,0.438839,0.147645,0.126686,0.838745,6.201369,sz000002,2020-08-28,2020-06-30,0.835791,0.164209,0.086232,4.420957,0.154466,1.213470,0.154466,sz000002,2020-08-28,2020-06-30,0.065198,9.216406,0.082774,0.671393,0.127293,0.704306,0.900758,0.200647
sz000002,2021-08-30,2021-06-30,0.049496,0.096783,0.229403,16173518847.560000,3.447744,166100413564.890000,11617732201.00,9717553265.00,sz000002,2021-08-30,2021-06-30,49.397231,3.643929,0.125638,1432.687933,0.105113,0.087396,sz000002,2021-08-30,2021-06-30,0.134179,0.082416,-0.131819,-0.144144,-0.116776,sz000002,2021-08-30,2021-06-30,1.182060,0.423196,0.141538,0.050428,0.813958,5.375129,sz000002,2021-08-30,2021-06-30,0.834891,0.165109,0.090468,15.412351,0.040581,0.419300,0.040581,sz000002,2021-08-30,2021-06-30,0.049496,8.567259,0.087396,0.683026,0.096783,0.732468,0.935117,0.141301
sz000002,2022-08-31,2022-06-30,0.051991,0.087488,0.204649,18102741280.260000,2.038621,203864368721.080000,11625383375.00,9717360740.00,sz000002,2022-08-31,2022-06-30,36.592662,4.919019,0.156836,1147.698392,0.131878,0.108394,sz000002,2022-08-31,2022-06-30,0.055752,-0.038794,0.119283,0.105263,0.106430,sz000002,2022-08-31,2022-06-30,1.236665,0.413924,0.113473,-0.065249,0.791556,4.797450,sz000002,2022-08-31,2022-06-30,0.818281,0.181719,0.093163,5.680184,0.040055,0.457832,0.040055,sz000002,2022-08-31,2022-06-30,0.051991,8.119817,0.108394,0.675183,0.087488,0.743158,0.977489,0.120436
sz000002,2014-10-27,2014-09-30,0.083103,0.120447,0.300643,7604997410.840000,1.399326,,11017065969.00,9673951940.00,sz000002,2014-10-27,2014-09-30,26.213242,10.300138,0.129423,2086.179987,0.137413,0.126383,sz000002,2014-10-27,2014-09-30,0.150352,0.127589,0.017099,0.053571,0.048361,sz000002,2014-10-27,2014-09-30,1.339219,0.352955,0.136867,0.128201,0.795793,4.896985,sz000002,2014-10-27,2014-09-30,0.917221,0.082779,0.141377,17.292680,0.272484,2.262262,0.272484,sz000002,2014-10-27,2014-09-30,0.083103,6.428673,0.126383,0.849196,0.120447,0.773591,0.942172,0.165255
sz000002,2015-10-28,2015-09-30,0.077412,0.119838,0.290580,9538624020.080000,1.460846,,11049610300.00,9719267833.00,sz000002,2015-10-28,2015-09-30,46.790130,5.770448,0.168781,1599.709180,0.161648,0.147509,sz000002,2015-10-28,2015-09-30,0.132391,0.097734,0.254257,0.050847,0.061368,sz000002,2015-10-28,2015-09-30,1.293264,0.419337,0.106283,0.086702,0.787795,4.712424,sz000002,2015-10-28,2015-09-30,0.911015,0.088985,0.144573,37.637090,-0.058834,-0.490951,-0.058834,sz000002,2015-10-28,2015-09-30,0.077412,6.094067,0.147509,0.718600,0.119838,0.763429,0.973430,0.161257
sz000002,2016-10-28,2016-09-30,0.082382,0.096453,0.265271,11290253073.200000,1.768916,,11039152001.00,9708107759.00,sz000002,2016-10-28,2016-09-30,46.682570,5.783743,0.211059,1279.263708,0.193109,0.171230,sz000002,2016-10-28,2016-09-30,0.129067,0.324349,0.183635,0.209677,0.205403,sz000002,2016-10-28,2016-09-30,1.202724,0.394908,0.135923,0.361884,0.810123,5.266570,sz000002,2016-10-28,2016-09-30,0.880104,0.119896,0.121329,25.292335,0.367229,3.807346,0.367229,sz000002,2016-10-28,2016-09-30,0.082382,6.816119,0.171230,0.731815,0.096453,0.707357,0.960462,0.141970
sz000002,2017-10-27,2017-09-30,0.096520,0.126528,0.317310,14816527230.910000,2.160603,,11039152001.00,9709165105.00,sz000002,2017-10-27,2017-09-30,69.344305,3.893615,0.157070,1718.980604,0.144475,0.126660,sz000002,2017-10-27,2017-09-30,0.159056,0.347191,0.312329,0.343583,0.342349,sz000002,2017-10-27,2017-09-30,1.210249,0.469676,0.126913,0.389063,0.835302,6.071726,sz000002,2017-10-27,2017-09-30,0.883508,0.116492,0.102849,16.761311,0.142666,1.127541,0.142666,sz000002,2017-10-27,2017-09-30,0.096520,8.045740,0.126660,0.748556,0.126528,0.708871,0.940339,0.189818
sz000002,2018-10-26,2018-09-30,0.102572,0.123836,0.347626,21797798192.690000,2.803238,,11039152001.00,9715170043.00,sz000002,2018-10-26,2018-09-30,111.183088,2.428427,0.175856,1535.346181,0.157870,0.135528,sz000002,2018-10-26,2018-09-30,0.203037,0.406370,0.471181,0.260697,0.260892,sz000002,2018-10-26,2018-09-30,1.161159,0.483189,0.127386,0.429872,0.849261,6.633982,sz000002,2018-10-26,2018-09-30,0.846523,0.153477,0.081876,7.838816,-0.146181,-1.180448,-0.146181,sz000002,2018-10-26,2018-09-30,0.102572,9.526185,0.135528,0.641558,0.123836,0.688451,0.872430,0.206178
sz000002,2019-10-25,2019-09-30,0.112933,0.127684,0.359903,28590417007.790000,3.364746,,11302143001.00,9715170043.00,sz000002,2019-10-25,2019-09-30,126.638860,2.132047,0.178029,1516.605972,0.168785,0.141390,sz000002,2019-10-25,2019-09-30,0.194801,0.144210,0.311619,0.287293,0.304349,sz000002,2019-10-25,2019-09-30,1.129656,0.414484,0.089196,0.145997,0.850587,6.692875,sz000002,2019-10-25,2019-09-30,0.828786,0.171214,0.082029,9.667940,0.007746,0.060664,0.007746,sz000002,2019-10-25,2019-09-30,0.112933,9.804862,0.141390,0.638002,0.127684,0.683576,0.896565,0.208338
sz000002,2020-10-30,2020-09-30,0.101669,0.124524,0.299372,30071542918.040000,3.485548,,11617732201.00,9714314935.00,sz000002,2020-10-30,2020-09-30,102.379378,2.637250,0.182645,1478.280340,0.164121,0.136267,sz000002,2020-10-30,2020-09-30,0.211636,0.107217,0.051805,0.067443,0.088926,sz000002,2020-10-30,2020-09-30,1.141408,0.416031,0.131343,0.084591,0.833206,5.995411,sz000002,2020-10-30,2020-09-30,0.828812,0.171188,0.088810,9.518871,0.138228,1.110048,0.138228,sz000002,2020-10-30,2020-09-30,0.101669,9.071132,0.136267,0.660519,0.124524,0.718762,0.916193,0.189096
sz000002,2021-10-29,2021-09-30,0.073822,0.090629,0.220983,24604349453.410000,3.298086,,11625383375.00,9717553265.00,sz000002,2021-10-29,2021-09-30,69.344846,3.893584,0.199994,1350.041835,0.170640,0.141525,sz000002,2021-10-29,2021-09-30,0.123093,0.084288,-0.181806,-0.175187,-0.159798,sz000002,2021-10-29,2021-09-30,1.186482,0.378649,0.106812,0.053346,0.809429,5.247381,sz000002,2021-10-29,2021-09-30,0.830829,0.169171,0.090782,10.853798,0.004493,0.049572,0.004493,sz000002,2021-10-29,2021-09-30,0.073822,8.485497,0.141525,0.678286,0.090629,0.743305,0.915458,0.133186
sz000002,2022-10-29,2022-09-30,0.071481,0.080683,0.196293,27244596166.410000,1.967692,,11630709471.00,9717360740.00,sz000002,2022-10-29,2022-09-30,53.761265,5.022203,0.263767,1023.629459,0.219090,0.179077,sz000002,2022-10-29,2022-09-30,0.059239,-0.068506,0.107308,0.023183,0.021669,sz000002,2022-10-29,2022-09-30,1.268682,0.428006,0.101725,-0.104125,0.778477,4.514203,sz000002,2022-10-29,2022-09-30,0.808804,0.191196,0.098143,32.879517,-0.012366,-0.153267,-0.012366,sz000002,2022-10-29,2022-09-30,0.071481,7.905214,0.179077,0.625828,0.080683,0.722072,0.956280,0.116847
sz000002,2015-03-31,2014-12-31,0.190784,0.131756,0.299416,19287524028.080000,1.426541,145518104529.790000,11037507242.00,9706677295.00,sz000002,2015-03-31,2014-12-31,58.872624,6.114896,0.316115,1138.826757,0.322849,0.296448,sz000002,2015-03-31,2014-12-31,0.146543,0.060941,0.054104,0.043796,0.041466,sz000002,2015-03-31,2014-12-31,1.344714,0.425510,0.181439,0.050163,0.772046,4.386857,sz000002,2015-03-31,2014-12-31,0.914236,0.085764,0.162724,41.846272,0.285029,2.163306,0.285029,sz000002,2015-03-31,2014-12-31,0.190784,5.983344,0.296448,0.816354,0.131756,0.763791,0.976103,0.176726
sz000002,2016-03-14,2015-12-31,0.192403,0.132700,0.293525,25949438026.310000,1.639526,193183219650.420000,11051612300.00,9720583058.00,sz000002,2016-03-14,2015-12-31,88.790618,4.054482,0.402861,893.609365,0.386526,0.349287,sz000002,2016-03-14,2015-12-31,0.136324,0.202370,0.345400,0.146853,0.150771,sz000002,2016-03-14,2015-12-31,1.302247,0.425896,0.126601,0.210109,0.777015,4.484611,sz000002,2016-03-14,2015-12-31,0.894861,0.105139,0.152663,83.893083,0.082056,0.618357,0.082056,sz000002,2016-03-14,2015-12-31,0.192403,5.944867,0.349287,0.698258,0.132700,0.767675,0.988080,0.174945
sz000002,2017-03-27,2016-12-31,0.196815,0.117892,0.294144,28350255480.660000,1.904368,238400547992.110000,11039152001.00,9708107759.00,sz000002,2017-03-27,2016-12-31,104.876560,3.432607,0.406333,885.971831,0.379206,0.333540,sz000002,2017-03-27,2016-12-31,0.132370,0.358875,0.092519,0.158537,0.160226,sz000002,2017-03-27,2016-12-31,1.243616,0.437819,0.150056,0.408458,0.805367,5.137876,sz000002,2017-03-27,2016-12-31,0.868325,0.131675,0.124988,48.514589,0.164532,1.395618,0.164532,sz000002,2017-03-27,2016-12-31,0.196815,6.749901,0.333540,0.741531,0.117892,0.722233,0.979388,0.166668
sz000002,2018-03-27,2017-12-31,0.227952,0.153186,0.340956,37208387330.070000,2.541120,240139648827.890000,11039152001.00,9709165105.00,sz000002,2018-03-27,2017-12-31,138.482181,2.599612,0.300493,1198.031732,0.279377,0.243381,sz000002,2018-03-27,2017-12-31,0.169515,0.402893,0.312453,0.336842,0.334364,sz000002,2018-03-27,2017-12-31,1.200857,0.495029,0.205488,0.462895,0.839813,6.242687,sz000002,2018-03-27,2017-12-31,0.873176,0.126824,0.102385,9.963666,0.338921,2.212481,0.338921,sz000002,2018-03-27,2017-12-31,0.227952,8.109948,0.243381,0.753911,0.153186,0.727551,0.899635,0.234039
sz000002,2019-03-26,2018-12-31,0.234175,0.165521,0.374816,49272294534.610000,3.059352,294416773766.720000,11039152001.00,9715170043.00,sz000002,2019-03-26,2018-12-31,197.042509,1.827017,0.276039,1304.163043,0.257439,0.221000,sz000002,2019-03-26,2018-12-31,0.174025,0.311695,0.324225,0.204724,0.203938,sz000002,2019-03-26,2018-12-31,1.154342,0.485571,0.178550,0.321134,0.845856,6.487457,sz000002,2019-03-26,2018-12-31,0.847239,0.152761,0.084916,7.545792,0.112934,0.682294,0.112934,sz000002,2019-03-26,2018-12-31,0.234175,9.339660,0.221000,0.685429,0.165521,0.730391,0.939536,0.241205
sz000002,2020-03-18,2019-12-31,0.226117,0.149857,0.362451,55131614572.090000,3.439355,365353716806.800000,11302143001.00,9715170043.00,sz000002,2020-03-18,2019-12-31,204.057579,1.764208,0.284766,1264.197308,0.269119,0.225805,sz000002,2020-03-18,2019-12-31,0.207329,0.131724,0.118917,0.133987,0.150993,sz000002,2020-03-18,2019-12-31,1.130738,0.425873,0.130593,0.128691,0.843590,6.393433,sz000002,2020-03-18,2019-12-31,0.831820,0.168180,0.087810,7.204357,0.124185,0.828686,0.124185,sz000002,2020-03-18,2019-12-31,0.226117,9.477296,0.225805,0.705078,0.149857,0.720305,0.930409,0.223608
sz000002,2021-03-31,2020-12-31,0.201254,0.141485,0.292454,59298116444.530000,3.573464,415880946934.330000,11617732201.00,9717553265.00,sz000002,2021-03-31,2020-12-31,167.005657,2.155616,0.312299,1152.741535,0.280682,0.232898,sz000002,2021-03-31,2020-12-31,0.193836,0.080493,0.075574,0.043228,0.068004,sz000002,2021-03-31,2020-12-31,1.174494,0.413910,0.148184,0.041102,0.812835,5.342880,sz000002,2021-03-31,2020-12-31,0.827844,0.172156,0.097227,6.898531,0.126907,0.896960,0.126907,sz000002,2021-03-31,2020-12-31,0.201254,8.723638,0.232898,0.700116,0.141485,0.744243,0.951322,0.199834
sz000002,2022-03-31,2021-12-31,0.097832,0.084076,0.218245,38069527018.020000,1.937487,449762794655.870000,11625383375.00,9717553265.00,sz000002,2022-03-31,2021-12-31,116.499817,3.090134,0.340743,1056.515712,0.287705,0.237825,sz000002,2022-03-31,2021-12-31,0.050965,0.037161,-0.357998,-0.464088,-0.457455,sz000002,2022-03-31,2021-12-31,1.220232,0.400055,0.113899,0.017463,0.797398,4.935775,sz000002,2022-03-31,2021-12-31,0.825460,0.174540,0.092413,5.726810,0.009084,0.108043,0.009084,sz000002,2022-03-31,2021-12-31,0.097832,8.269516,0.237825,0.591655,0.084076,0.728985,0.946883,0.121803
sz000004,2014-04-22,2014-03-31,-0.037478,-0.300207,0.540161,-3392132.960000,-0.055399,,83976684.00,83875459.00,sz000004,2014-04-22,2014-03-31,3.158917,28.490775,0.054579,1648.999675,0.063311,0.045628,sz000004,2014-04-22,2014-03-31,-0.059487,0.387319,-2.193545,-4.489583,-4.481953,sz000004,2014-04-22,2014-03-31,2.249494,0.912825,0.523042,2.446718,0.442512,1.793762,sz000004,2014-04-22,2014-03-31,0.721714,0.278286,0.241690,,-0.883376,,-0.883376,sz000004,2014-04-22,2014-03-31,-0.037478,3.301206,0.045628,0.828812,-0.300207,1.140362,0.968753,-0.271747
sz000004,2015-04-30,2015-03-31,-0.023361,-0.083930,0.450455,-1757271.940000,0.056672,,83976684.00,83875459.00,sz000004,2015-04-30,2015-03-31,8.547412,10.529503,0.059276,1518.331541,0.078891,0.061499,sz000004,2015-04-30,2015-03-31,0.065387,0.353523,0.481957,0.340299,0.340666,sz000004,2015-04-30,2015-03-31,1.707720,0.464888,0.167483,0.669337,0.545763,2.201492,sz000004,2015-04-30,2015-03-31,0.778490,0.221510,0.166665,,-0.565360,,-0.565360,sz000004,2015-04-30,2015-03-31,-0.023361,4.290508,0.061499,1.054861,-0.083930,1.544285,0.730155,-0.074435
sz000004,2016-04-30,2016-03-31,-0.029784,-0.211699,0.227982,-2853904.780000,0.008435,,83976684.00,82961884.00,sz000004,2016-04-30,2016-03-31,9.696685,9.281522,0.040740,2209.106115,0.040466,0.033302,sz000004,2016-04-30,2016-03-31,0.009035,0.199455,-0.624054,-0.289593,-0.290671,sz000004,2016-04-30,2016-03-31,1.546388,0.356873,0.230046,0.339711,0.609580,2.561346,sz000004,2016-04-30,2016-03-31,0.826748,0.173252,0.113592,,0.085059,,0.085059,sz000004,2016-04-30,2016-03-31,-0.029784,5.039537,0.033302,0.838321,-0.211699,1.000000,0.989239,-0.214002
sz000004,2017-04-29,2017-03-31,-0.009797,-0.155494,0.171983,-1689946.120000,0.482441,,83976684.00,82963684.00,sz000004,2017-04-29,2017-03-31,7.233944,12.441346,0.982523,91.600949,0.080666,0.048571,sz000004,2017-04-29,2017-03-31,0.511986,-0.455401,0.407848,0.508772,0.507638,sz000004,2017-04-29,2017-03-31,3.514635,3.217602,2.713620,-0.811214,0.211312,1.267929,sz000004,2017-04-29,2017-03-31,0.604244,0.395756,0.421723,,-0.918771,,-0.918771,sz000004,2017-04-29,2017-03-31,-0.009797,1.861038,0.048571,0.697045,-0.155494,1.000000,0.859173,-0.180981
sz000004,2018-04-28,2018-03-31,0.015783,0.042085,0.798477,3181766.860000,0.140577,,83976684.00,83013184.00,sz000004,2018-04-28,2018-03-31,5.746062,15.662900,1.114885,80.725792,0.454610,0.261161,sz000004,2018-04-28,2018-03-31,0.100957,0.385735,2.882762,2.750000,2.749209,sz000004,2018-04-28,2018-03-31,2.155549,2.011670,1.560092,1.153773,0.328431,1.489050,sz000004,2018-04-28,2018-03-31,0.603540,0.396460,0.343877,,0.117370,2.788854,0.117370,sz000004,2018-04-28,2018-03-31,0.015783,2.217335,0.261161,0.647600,0.042085,0.878594,1.099893,0.043550
sz000004,2019-04-26,2019-03-31,0.047806,0.044749,0.766223,4785998.100000,-0.202214,,83976684.00,82933609.00,sz000004,2019-04-26,2019-03-31,3.895964,23.100830,,,0.511996,0.417369,sz000004,2019-04-26,2019-03-31,-0.130103,-0.479794,0.504195,1.600000,1.596472,sz000004,2019-04-26,2019-03-31,4.535662,4.535662,3.278036,-0.740577,0.163786,1.195866,sz000004,2019-04-26,2019-03-31,0.720387,0.279613,0.687574,,0.037081,0.828657,0.037081,sz000004,2019-04-26,2019-03-31,0.047806,2.289810,0.417369,1.117857,0.044749,0.304947,1.023171,0.143419
sz000004,2020-04-28,2020-03-31,0.002740,0.153756,0.830721,3575280.890000,0.009484,,165052625.00,83920684.00,sz000004,2020-04-28,2020-03-31,0.089343,1007.349274,,,0.049245,0.015649,sz000004,2020-04-28,2020-03-31,11.182977,8.157274,-0.252971,-0.637363,-0.286733,sz000004,2020-04-28,2020-03-31,7.459673,7.459673,1.075992,1.517113,0.045021,1.047143,sz000004,2020-04-28,2020-03-31,0.313661,0.686339,0.260411,,-1.631743,-10.612580,-1.631743,sz000004,2020-04-28,2020-03-31,0.002740,1.066794,0.015649,1.067335,0.153756,0.811831,1.041758,0.181802
sz000004,2021-04-28,2021-03-31,0.002947,0.117690,0.644097,4299341.110000,0.394459,,165052625.00,115125619.00,sz000004,2021-04-28,2021-03-31,0.105901,849.854282,2.647344,33.996343,0.067503,0.023245,sz000004,2021-04-28,2021-03-31,0.046638,0.069166,0.202518,0.125541,0.126655,sz000004,2021-04-28,2021-03-31,4.778814,4.735913,1.158843,0.780315,0.074966,1.081041,sz000004,2021-04-28,2021-03-31,0.346344,0.653656,0.274779,263.048455,-1.101986,-9.363488,-1.101986,sz000004,2021-04-28,2021-03-31,0.002947,1.077177,0.023245,1.000000,0.117690,0.887094,0.993644,0.133517
sz000004,2022-04-30,2022-03-31,-0.013354,-1.149413,0.602062,-12946683.630000,-3.371590,,156003026.00,116330763.00,sz000004,2022-04-30,2022-03-31,0.031563,2851.430218,0.217541,413.714307,0.018772,0.010282,sz000004,2022-04-30,2022-03-31,-0.359993,-0.315950,-4.011318,-4.100000,-3.924079,sz000004,2022-04-30,2022-03-31,4.179407,4.032032,1.006409,0.226109,0.134371,1.155230,sz000004,2022-04-30,2022-03-31,0.540790,0.459210,0.419805,,-2.522631,,-2.522631,sz000004,2022-04-30,2022-03-31,-0.013354,1.163719,0.010282,0.971030,-1.149413,0.988380,0.995016,-1.168751
sz000004,2014-08-29,2014-06-30,-0.063542,-0.172753,0.587176,-4738622.680000,-0.068993,27036995.220000,83976684.00,83875459.00,sz000004,2014-08-29,2014-06-30,8.357656,21.537140,0.111480,1614.636020,0.145094,0.105884,sz000004,2014-08-29,2014-06-30,-0.074793,0.391986,-2.140269,-94.333333,-87.991226,sz000004,2014-08-29,2014-06-30,1.883934,0.762775,0.375376,1.958675,0.503678,2.014821,sz000004,2014-08-29,2014-06-30,0.738633,0.261367,0.180182,,-0.281124,,-0.281124,sz000004,2014-08-29,2014-06-30,-0.063542,3.497605,0.105884,0.993190,-0.172753,1.334550,0.924120,-0.140076
sz000004,2015-08-27,2015-06-30,0.014988,0.074072,0.359537,4410663.710000,0.115746,59151641.590000,83976684.00,83875459.00,sz000004,2015-08-27,2015-06-30,25.658405,7.015245,0.184880,973.604488,0.221980,0.173365,sz000004,2015-08-27,2015-06-30,0.136290,0.263426,1.930790,1.257143,1.257571,sz000004,2015-08-27,2015-06-30,1.745585,0.345854,0.165301,0.344381,0.535952,2.154949,sz000004,2015-08-27,2015-06-30,0.781348,0.218652,0.173207,,-0.109318,-1.475844,-0.109318,sz000004,2015-08-27,2015-06-30,0.014988,4.246580,0.173365,0.274839,0.074072,0.671823,1.060358,0.103979
